cardboard|0,00478673113080153|147,64759111556|0,404989271316439|0,966670050090224
cardboard|0,0138845404305718|58,3173064640579|0,371008036026386|0,991951952129251
cardboard|0,011403048660159|517,758554618238|0,429328364497353|0,923621462031844
cardboard|0,0661349295513934|190,457639502739|0,463812471802623|0,979714927746973
cardboard|0,0031259446009591|106,743813645491|0,460181787544889|0,963766870591663
cardboard|0,0271618399194302|447,257974687426|0,416255161232718|0,949852720972836
cardboard|0,00327617928515916|62,6545145187091|0,343116395156493|0,973582757209934
cardboard|0,00294983143380207|480,219362025003|0,375218586514063|0,89226660264122
cardboard|0,0246314036226886|410,150184198288|0,448819031242335|0,952838877907169
cardboard|0,0195677449187544|522,558639436309|0,358663559338015|0,931244492103695
cardboard|0,00726244554281946|570,87566998613|0,295373525299874|0,893116054541164
cardboard|0,0662446037823401|205,007500779199|0,589695251475535|0,981343220874489
cardboard|0,138607254415087|153,62974866258|0,768023558081147|0,990138224785125
cardboard|0,000564337717791299|252,674518299753|0,18952982197939|0,893880388700194
cardboard|0,00664354019482232|462,587329405814|0,372552941572042|0,923369504935129
cardboard|0,0271602052418705|291,405834052923|0,454206037360033|0,959426706706844
cardboard|0,00454631376270905|140,615774118222|0,313361583427477|0,96378524378859
cardboard|0,0296196152372612|115,801070955941|0,495549474100042|0,985100027950045
cardboard|0,015504287661556|827,828217849583|0,38243051649366|0,892432343549258
cardboard|0,00634996509090747|334,943795251213|0,444789023901789|0,939579441435701
cardboard|0,00431820546651192|153,067552998521|0,258014182715478|0,956649819807937
cardboard|0,0106005927719932|746,131590645466|0,387226448741129|0,897731985443995
cardboard|0,00308959368913093|63,3618512822355|0,313297634048083|0,982422562632189
cardboard|0,0583255704983467|444,554219699255|0,478815459390594|0,956593814687464
cardboard|0,00811859805901693|487,127334413143|0,379799047451679|0,926500952367034
cardboard|0,00146222545999336|207,721086488887|0,267295930852524|0,879991895811282
cardboard|0,0759780819422327|444,742153050637|0,551386809987989|0,947725637649606
cardboard|0,0129002472625334|467,249881203597|0,440066001028011|0,934781247836696
cardboard|0,0393419259418242|433,428918876109|0,434312972438145|0,957377486051707
cardboard|0,021039024885267|275,135136654182|0,387537303717945|0,966979130503176
cardboard|0,0037773315617184|236,716968213657|0,339641740662326|0,951464143444918
cardboard|0,0716702610015856|503,885960564702|0,507479198432488|0,946807577703222
cardboard|0,00370101031121168|413,282479957898|0,298424521806674|0,898280888814976
cardboard|0,00818027014294782|90,8711991538625|0,348487437421888|0,987303108129449
cardboard|0,00750689209060174|936,77199266271|0,363935985987981|0,837945245097728
cardboard|0,0446254128147814|516,418863335594|0,45163936312904|0,947657369914537
cardboard|0,0271537492523643|644,804601636049|0,396818157508455|0,916696617945421
cardboard|0,0248118225494381|400,966404888791|0,469835490597667|0,953943548304279
cardboard|0,0355459433028301|282,649844415034|0,524992328798195|0,969859369980594
cardboard|0,0215073268889879|248,547597757939|0,487374196892474|0,968304227542706
cardboard|0,00790252379000934|299,954223869283|0,49978231846527|0,965336292391691
cardboard|0,0299336022113454|730,562379349036|0,508561524147384|0,936312255084764
cardboard|0,00889008794305715|357,574804203277|0,500329367295097|0,928411906352104
cardboard|0,0315790031507648|450,065596051359|0,599894362461261|0,965849484865854
cardboard|0,00500501763606661|348,769243047872|0,512311591396794|0,947808730491915
cardboard|0,0193650964951183|260,549818370529|0,479767973090153|0,95563050010782
cardboard|0,0468552110789171|560,167590725826|0,593526978506545|0,958228195828256
cardboard|0,00893561744391447|389,781307554079|0,662221467878517|0,958649998218146
cardboard|0,0549497816759746|920,110658798029|0,531800456255168|0,925929413819932
cardboard|0,0163537256519112|328,417044512705|0,45165217956204|0,955637627221239
cardboard|0,0469133962065149|386,48981723238|0,580207759609116|0,960369757508603
cardboard|0,0773560344416701|437,666253533356|0,640103507112266|0,961984568880515
cardboard|0,0042732566776214|239,426615243262|0,54840310145497|0,958806972776793
cardboard|0,00536280133599199|289,428055910568|0,592077057939665|0,96131060046915
cardboard|0,039103182151067|432,215935151472|0,690769560066425|0,966409301179756
cardboard|0,00359870867493467|142,428197761318|0,528860609968059|0,97548993910045
cardboard|0,102099031488012|269,506225953307|0,53261735404612|0,975700549447431
cardboard|0,03344878369215|144,210323279493|0,499657091340574|0,982145189532699
cardboard|0,00974258822256501|439,687327872953|0,401785668935859|0,916515384384107
cardboard|0,0031816582859689|69,03955281458|0,506724957125459|0,981947913070517
cardboard|0,0707919049393592|570,059707974297|0,462856547661327|0,945654870962463
cardboard|0,0154813944610431|265,328710918535|0,52360872735219|0,958629886433579
cardboard|0,00948640309789062|161,453291298989|0,463569570945322|0,972408242702972
cardboard|0,00285362040750499|188,418564273253|0,479180572163247|0,949478802510592
cardboard|0,0125361813977258|103,692629524465|0,504326018209859|0,982863414131073
